id,title,artist,emoji,choices_json,answer_idx,preview_1s_url,preview_3s_url,preview_5s_url,context_hint,facts_json,pack,year,tv_movie_ref,spotify_url
sp_0345,Old Town Road (feat. Billy Ray Cyrus) - Remix,"Lil Nas X, Billy Ray Cyrus",🚗🏙️,"[""Want to Want Me — Jason Derulo"", ""Bohemian Rhapsody - Remastered 2011 — Queen"", ""Old Town Road (feat. Billy Ray Cyrus) - Remix — Lil Nas X, Billy Ray Cyrus"", ""More Than a Feeling — Boston""]",2,,,,From '7' (2019),"[""From album: 7"", ""Release year: 2019"", ""Spotify popularity: 76/100""]",Playlist Import,2019,,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
sp_0346,Without Me,Halsey,🎵✨,"[""Rolling in the Deep — Adele"", ""The Sound of Silence — Simon & Garfunkel"", ""Without Me — Halsey"", ""You're So Vain — Carly Simon""]",2,,,,From 'Without Me' (2018),"[""From album: Without Me"", ""Release year: 2018"", ""Spotify popularity: 11/100""]",Playlist Import,2018,,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
sp_0347,bad guy,Billie Eilish,😈,"[""bad guy — Billie Eilish"", ""SexyBack (feat. Timbaland) — Justin Timberlake, Timbaland"", ""CAN'T STOP THE FEELING! (from DreamWorks Animation's \""TROLLS\"") — Justin Timberlake"", ""Escape (The Pina Colada Song) — Rupert Holmes""]",0,,,,"From 'WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?' (2019)","[""From album: WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"", ""Release year: 2019"", ""Spotify popularity: 82/100""]",Playlist Import,2019,,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
sp_0348,SICKO MODE,Travis Scott,🎵✨🎧,"[""SICKO MODE — Travis Scott"", ""Bye Bye Bye — *NSYNC"", ""Brown Eyed Girl — Van Morrison"", ""My Girl — The Temptations""]",0,,,,From 'ASTROWORLD' (2018),"[""From album: ASTROWORLD"", ""Release year: 2018"", ""Spotify popularity: 84/100""]",Playlist Import,2018,,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
sp_0349,Truth Hurts,Lizzo,🎵✨🎧,"[""I Will Always Love You — Whitney Houston"", ""Jolene — Dolly Parton"", ""Hungry Like the Wolf - 2009 Remaster — Duran Duran"", ""Truth Hurts — Lizzo""]",3,,,,From 'Cuz I Love You (Super Deluxe)' (2019),"[""From album: Cuz I Love You (Super Deluxe)"", ""Release year: 2019"", ""Spotify popularity: 72/100""]",Playlist Import,2019,,https://open.spotify.com/track/3HWzoMvoF3TQfYg4UPszDq
sp_0350,Shallow,"Lady Gaga, Bradley Cooper",🎵✨🎧,"[""Shallow — Lady Gaga, Bradley Cooper"", ""The Joker — Steve Miller Band"", ""With Or Without You - Remastered 2007 — U2"", ""Walk Like an Egyptian — The Bangles""]",0,,,,From 'A Star Is Born Soundtrack' (2018),"[""From album: A Star Is Born Soundtrack"", ""Release year: 2018"", ""Spotify popularity: 85/100""]",Playlist Import,2018,,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
sp_0351,Baby Shark,Pinkfong,🎵✨🎧,"[""Bohemian Rhapsody - Remastered 2011 — Queen"", ""Free Fallin' — Tom Petty"", ""Ring of Fire — Johnny Cash"", ""Baby Shark — Pinkfong""]",3,,,,From 'Pinkfong Animal Songs' (2017),"[""From album: Pinkfong Animal Songs"", ""Release year: 2017"", ""Spotify popularity: 78/100""]",Playlist Import,2017,,https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG
sp_0352,Blinding Lights,The Weeknd,🎵✨🎧,"[""Seven Nation Army — The White Stripes"", ""Blinding Lights — The Weeknd"", ""Fuck Tha Police — N.W.A."", ""Take Me To Church — Hozier""]",1,,,,From 'After Hours' (2020),"[""From album: After Hours"", ""Release year: 2020"", ""Spotify popularity: 90/100""]",Playlist Import,2020,,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
sp_0353,Say So,Doja Cat,🎵✨🎧,"[""Boom Boom Pow — Black Eyed Peas"", ""Empire State Of Mind — JAY-Z, Alicia Keys"", ""Material Girl — Madonna"", ""Say So — Doja Cat""]",3,,,,From 'Hot Pink' (2019),"[""From album: Hot Pink"", ""Release year: 2019"", ""Spotify popularity: 76/100""]",Playlist Import,2019,,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
sp_0354,Savage,Megan Thee Stallion,🎵✨🎧,"[""Hey Ya! — Outkast"", ""Savage — Megan Thee Stallion"", ""Black or White - Single Version — Michael Jackson"", ""(What A) Wonderful World — Sam Cooke""]",1,,,,From 'Suga' (2020),"[""From album: Suga"", ""Release year: 2020"", ""Spotify popularity: 66/100""]",Playlist Import,2020,,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
sp_0355,Dance Monkey,Tones And I,🕺,"[""Dance Monkey — Tones And I"", ""I'm Yours — Jason Mraz"", ""On the Road Again - Live at Austin, Texas - Fall 1979 — Willie Nelson"", ""Moondance - 2013 Remaster — Van Morrison""]",0,,,,From 'Dance Monkey (Stripped Back) / Dance Monkey' (2019),"[""From album: Dance Monkey (Stripped Back) / Dance Monkey"", ""Release year: 2019"", ""Spotify popularity: 75/100""]",Playlist Import,2019,,https://open.spotify.com/track/2XU0oxnq2qxCpomAAuJY8K
sp_0356,Adore You,Harry Styles,🎵✨🎧,"[""Rude (Acoustic) — MAGIC!"", ""Smells Like Teen Spirit — Nirvana"", ""Adore You — Harry Styles"", ""Light My Fire — The Doors""]",2,,,,From 'Fine Line' (2019),"[""From album: Fine Line"", ""Release year: 2019"", ""Spotify popularity: 82/100""]",Playlist Import,2019,,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
sp_0357,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",🎵✨,"[""ROCKSTAR (feat. Roddy Ricch) — DaBaby, Roddy Ricch"", ""Under Pressure - Remastered 2011 — Queen, David Bowie"", ""Riptide — Vance Joy"", ""Bang Bang — Jessie J, Ariana Grande, Nicki Minaj""]",0,,,,From 'BLAME IT ON BABY' (2020),"[""From album: BLAME IT ON BABY"", ""Release year: 2020"", ""Spotify popularity: 75/100""]",Playlist Import,2020,,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
sp_0358,Mambo No. 5 (a Little Bit of...),Lou Bega,🎵✨,"[""Thrift Shop (feat. Wanz) — Macklemore & Ryan Lewis, Wanz"", ""Africa — TOTO"", ""My Sharona — The Knack"", ""Mambo No. 5 (a Little Bit of...) — Lou Bega""]",3,,,,From 'A Little Bit of Mambo' (1999),"[""From album: A Little Bit of Mambo"", ""Release year: 1999"", ""Spotify popularity: 80/100""]",Playlist Import,1999,,https://open.spotify.com/track/6x4tKaOzfNJpEJHySoiJcs
sp_0359,Fast Car,Tracy Chapman,🚗,"[""Sweet Child O' Mine — Guns N' Roses"", ""Fast Car — Tracy Chapman"", ""Despacito — Luis Fonsi, Daddy Yankee"", ""Royals — Lorde""]",1,,,,From 'Tracy Chapman' (1988),"[""From album: Tracy Chapman"", ""Release year: 1988"", ""Spotify popularity: 82/100""]",Playlist Import,1988,,https://open.spotify.com/track/2M9ro2krNb7nr7HSprkEgo
sp_0360,U Can't Touch This,MC Hammer,🎵✨,"[""Pour Some Sugar On Me (2012) — Def Leppard"", ""Mr. Brightside — The Killers"", ""U Can't Touch This — MC Hammer"", ""My Generation - Mono Version — The Who""]",2,,,,From 'Please Hammer Don't Hurt 'Em' (1990),"[""From album: Please Hammer Don't Hurt 'Em"", ""Release year: 1990"", ""Spotify popularity: 75/100""]",Playlist Import,1990,,https://open.spotify.com/track/1B75hgRqe7A4fwee3g3Wmu
sp_0361,I'm Too Sexy,Right Said Fred,🎵✨,"[""I'm Too Sexy — Right Said Fred"", ""I Gotta Feeling — Black Eyed Peas"", ""Rehab — Amy Winehouse"", ""Enter Sandman — Metallica""]",0,,,,From 'Up' (1992),"[""From album: Up"", ""Release year: 1992"", ""Spotify popularity: 51/100""]",Playlist Import,1992,,https://open.spotify.com/track/2wmnubOPY1hyR4fSaZ9o1T
sp_0362,Take on Me,a-ha,🎵✨🎧,"[""Toxic — Britney Spears"", ""Can't Fight This Feeling — REO Speedwagon"", ""Take on Me — a-ha"", ""Empire State Of Mind — JAY-Z, Alicia Keys""]",2,,,,From 'Hunting High and Low' (1985),"[""From album: Hunting High and Low"", ""Release year: 1985"", ""Spotify popularity: 88/100""]",Playlist Import,1985,,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L
sp_0363,The Fresh Prince of Bel-Air,DJ Jazzy Jeff & The Fresh Prince,🎵✨🎧,"[""Don't Stop Me Now - Remastered 2011 — Queen"", ""La Bamba - Single Version — Ritchie Valens"", ""My Sharona — The Knack"", ""The Fresh Prince of Bel-Air — DJ Jazzy Jeff & The Fresh Prince""]",3,,,,From 'Greatest Hits' (1998),"[""From album: Greatest Hits"", ""Release year: 1998"", ""Spotify popularity: 58/100""]",Playlist Import,1998,,https://open.spotify.com/track/0UREO3QWbXJW3gOUXpK1am
sp_0364,Learn to Fly,Foo Fighters,🎵✨🎧,"[""Learn to Fly — Foo Fighters"", ""Wake Me up When September Ends — Green Day"", ""Poison — Alice Cooper"", ""Wake Me Up Before You Go-Go — Wham!""]",0,,,,From 'There Is Nothing Left To Lose' (1999),"[""From album: There Is Nothing Left To Lose"", ""Release year: 1999"", ""Spotify popularity: 77/100""]",Playlist Import,1999,,https://open.spotify.com/track/5OQsiBsky2k2kDKy2bX2eT
sp_0365,It Wasn't Me,"Shaggy, Rik Rok",🎵✨🎧,"[""It Wasn't Me — Shaggy, Rik Rok"", ""Want to Want Me — Jason Derulo"", ""Take Me To Church — Hozier"", ""Californication — Red Hot Chili Peppers""]",0,,,,From 'Hot Shot' (2000),"[""From album: Hot Shot"", ""Release year: 2000"", ""Spotify popularity: 81/100""]",Playlist Import,2000,,https://open.spotify.com/track/3WkibOpDF7cQ5xntM1epyf
sp_0366,Ride Wit Me,"Nelly, City Spud",🚗,"[""All Star — Smash Mouth"", ""Call Me — Blondie"", ""Down Under — Men At Work"", ""Ride Wit Me — Nelly, City Spud""]",3,,,,From 'Country Grammar' (2000),"[""From album: Country Grammar"", ""Release year: 2000"", ""Spotify popularity: 80/100""]",Playlist Import,2000,,https://open.spotify.com/track/3Gf5nttwcX9aaSQXRWidEZ
sp_0367,Promiscuous,"Nelly Furtado, Timbaland",🎵✨🎧,"[""Thinking out Loud — Ed Sheeran"", ""Promiscuous — Nelly Furtado, Timbaland"", ""All Star — Smash Mouth"", ""Livin' la Vida Loca — Ricky Martin""]",1,,,,From 'Loose' (2006),"[""From album: Loose"", ""Release year: 2006"", ""Spotify popularity: 87/100""]",Playlist Import,2006,,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
sp_0368,Mr. Brightside,The Killers,🎵✨,"[""Mr. Brightside — The Killers"", ""Walk This Way — Aerosmith"", ""Once In a While — Timeflies"", ""Wanted Dead Or Alive — Bon Jovi""]",0,,,,From 'Hot Fuss' (2004),"[""From album: Hot Fuss"", ""Release year: 2004"", ""Spotify popularity: 89/100""]",Playlist Import,2004,,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
sp_0369,Seven Nation Army,The White Stripes,🎵✨,"[""Seven Nation Army — The White Stripes"", ""The Lion Sleeps Tonight (Wimoweh) — The Tokens"", ""Stronger — Kanye West"", ""I Walk the Line — Johnny Cash""]",0,,,,From 'Elephant' (2003),"[""From album: Elephant"", ""Release year: 2003"", ""Spotify popularity: 84/100""]",Playlist Import,2003,,https://open.spotify.com/track/3dPQuX8Gs42Y7b454ybpMR
sp_0370,Break My Stride,Matthew Wilder,🎵✨,"[""I Will Survive - Single Version — Gloria Gaynor"", ""I Walk the Line — Johnny Cash"", ""Break My Stride — Matthew Wilder"", ""Detroit Rock City — KISS""]",2,,,,From 'I Don't Speak The Language' (1983),"[""From album: I Don't Speak The Language"", ""Release year: 1983"", ""Spotify popularity: 74/100""]",Playlist Import,1983,,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT
sp_0371,Mr. Blue Sky,Electric Light Orchestra,🔵,"[""Mr. Blue Sky — Electric Light Orchestra"", ""Take on Me — a-ha"", ""Take Me To Church — Hozier"", ""Free Fallin' — Tom Petty""]",0,,,,From 'Out of the Blue' (1977),"[""From album: Out of the Blue"", ""Release year: 1977"", ""Spotify popularity: 81/100""]",Playlist Import,1977,,https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp
sp_0372,Black Betty,Ram Jam,🎵✨,"[""Shake It Off — Taylor Swift"", ""Signed, Sealed, Delivered (I'm Yours) — Stevie Wonder"", ""Just the Way You Are — Bruno Mars"", ""Black Betty — Ram Jam""]",3,,,,From 'The Very Best Of Ram Jam' (1990),"[""From album: The Very Best Of Ram Jam"", ""Release year: 1990"", ""Spotify popularity: 67/100""]",Playlist Import,1990,,https://open.spotify.com/track/2ZOTtG7v1OrSNs6EINIGb4
sp_0373,My Way,Frank Sinatra,🎵✨🎧,"[""Party Rock Anthem — LMFAO, Lauren Bennett, GoonRock"", ""Three Little Birds — Bob Marley & The Wailers"", ""Fortunate Son — Creedence Clearwater Revival"", ""My Way — Frank Sinatra""]",3,,,,From 'My Way (Expanded Edition)' (1969),"[""From album: My Way (Expanded Edition)"", ""Release year: 1969"", ""Spotify popularity: 76/100""]",Playlist Import,1969,,https://open.spotify.com/track/3spdoTYpuCpmq19tuD0bOe
sp_0374,Fly Me To The Moon,"Frank Sinatra, Count Basie",🌙,"[""Summer Of '69 — Bryan Adams"", ""Fly Me To The Moon — Frank Sinatra, Count Basie"", ""Redbone — Childish Gambino"", ""Call Me Maybe — Carly Rae Jepsen""]",1,,,,From 'Ultimate Sinatra' (2015),"[""From album: Ultimate Sinatra"", ""Release year: 2015"", ""Spotify popularity: 63/100""]",Playlist Import,2015,,https://open.spotify.com/track/2dR5WkrpwylTuT3jRWNufa
sp_0375,Who Let The Dogs Out,Baha Men,🎵✨,"[""Dream On — Aerosmith"", ""Who Let The Dogs Out — Baha Men"", ""Down Under — Men At Work"", ""Walk This Way — Aerosmith""]",1,,,,From 'Who Let The Dogs Out' (2000),"[""From album: Who Let The Dogs Out"", ""Release year: 2000"", ""Spotify popularity: 69/100""]",Playlist Import,2000,,https://open.spotify.com/track/1H5tvpoApNDxvxDexoaAUo
